approval_id,application_id,amount_approved,approved_by,approval_date,conditions
APR-2024-002233,APP-2024-002868,3630000.0,OFFICER_19,2024-09-13 09:06:00,Standard Credit Review Met
APR-2024-002234,APP-2024-002869,720000.0,OFFICER_20,2024-09-21 03:34:00,Standard Credit Review Met
APR-2024-002235,APP-2024-002870,5360000.0,OFFICER_17,2024-09-22 20:30:00,Standard Credit Review Met
APR-2024-002236,APP-2024-002871,4880000.0,OFFICER_34,2024-09-18 03:48:00,Standard Credit Review Met
APR-2024-002237,APP-2024-002872,4130000.0,OFFICER_38,2024-09-19 15:10:00,Standard Credit Review Met
APR-2024-002238,APP-2024-002874,1530000.0,OFFICER_15,2024-09-22 21:36:00,Standard Credit Review Met
APR-2024-002239,APP-2024-002875,1430000.0,OFFICER_35,2024-09-08 05:08:00,Standard Credit Review Met
APR-2024-002240,APP-2024-002876,2140000.0,OFFICER_28,2024-09-10 21:12:00,Standard Credit Review Met
APR-2024-002241,APP-2024-002878,3070000.0,OFFICER_20,2024-09-08 19:57:00,Standard Credit Review Met
APR-2024-002242,APP-2024-002880,5430000.0,OFFICER_30,2024-09-17 16:57:00,Standard Credit Review Met
APR-2024-002243,APP-2024-002881,7040000.0,OFFICER_38,2024-09-07 20:15:00,Standard Credit Review Met
APR-2024-002244,APP-2024-002882,3550000.0,OFFICER_15,2024-09-19 01:17:00,Standard Credit Review Met
APR-2024-002245,APP-2024-002883,4600000.0,OFFICER_46,2024-09-19 01:08:00,Standard Credit Review Met
APR-2024-002246,APP-2024-002884,2160000.0,OFFICER_34,2024-09-17 12:12:00,Standard Credit Review Met
APR-2024-002247,APP-2024-002885,2370000.0,OFFICER_33,2024-09-29 21:17:00,Standard Credit Review Met
APR-2024-002248,APP-2024-002886,4570000.0,OFFICER_32,2024-10-01 13:26:00,Standard Credit Review Met
APR-2024-002249,APP-2024-002887,5080000.0,OFFICER_15,2024-09-23 06:31:00,Standard Credit Review Met
APR-2024-002250,APP-2024-002888,6400000.0,OFFICER_42,2024-09-28 02:51:00,Standard Credit Review Met
APR-2024-002251,APP-2024-002889,7400000.0,OFFICER_14,2024-09-05 04:51:00,Standard Credit Review Met
APR-2024-002252,APP-2024-002890,2870000.0,OFFICER_15,2024-09-16 02:09:00,Standard Credit Review Met
APR-2024-002253,APP-2024-002891,4150000.0,OFFICER_19,2024-09-03 23:00:00,Standard Credit Review Met
APR-2024-002254,APP-2024-002892,6970000.0,OFFICER_49,2024-09-23 14:40:00,Standard Credit Review Met
APR-2024-002255,APP-2024-002893,6570000.0,OFFICER_21,2024-09-04 22:08:00,Standard Credit Review Met
APR-2024-002256,APP-2024-002894,4270000.0,OFFICER_23,2024-09-27 02:00:00,Standard Credit Review Met
APR-2024-002257,APP-2024-002895,5680000.0,OFFICER_22,2024-10-02 02:24:00,Standard Credit Review Met
APR-2024-002258,APP-2024-002896,1440000.0,OFFICER_40,2024-09-30 06:45:00,Standard Credit Review Met
APR-2024-002259,APP-2024-002899,4750000.0,OFFICER_44,2024-09-06 05:12:00,Standard Credit Review Met
APR-2024-002260,APP-2024-002901,1100000.0,OFFICER_20,2024-09-11 05:54:00,Standard Credit Review Met
APR-2024-002261,APP-2024-002902,3280000.0,OFFICER_42,2024-09-28 18:18:00,Standard Credit Review Met
APR-2024-002262,APP-2024-002904,2880000.0,OFFICER_28,2024-09-29 07:33:00,Standard Credit Review Met
APR-2024-002263,APP-2024-002905,6640000.0,OFFICER_13,2024-09-09 01:04:00,Standard Credit Review Met
APR-2024-002264,APP-2024-002906,4790000.0,OFFICER_10,2024-10-03 13:05:00,Standard Credit Review Met
APR-2024-002265,APP-2024-002907,5520000.0,OFFICER_46,2024-09-13 18:49:00,Standard Credit Review Met
APR-2024-002266,APP-2024-002908,6030000.0,OFFICER_33,2024-10-02 10:28:00,Standard Credit Review Met
APR-2024-002267,APP-2024-002909,4870000.0,OFFICER_24,2024-09-14 15:20:00,Standard Credit Review Met
APR-2024-002268,APP-2024-002911,6180000.0,OFFICER_35,2024-09-20 14:56:00,Standard Credit Review Met
APR-2024-002269,APP-2024-002912,2530000.0,OFFICER_34,2024-10-01 14:28:00,Standard Credit Review Met
APR-2024-002270,APP-2024-002913,780000.0,OFFICER_50,2024-09-08 04:50:00,Standard Credit Review Met
APR-2024-002271,APP-2024-002914,4740000.0,OFFICER_19,2024-09-16 11:00:00,Standard Credit Review Met
APR-2024-002272,APP-2024-002915,6070000.0,OFFICER_40,2024-09-13 06:06:00,Standard Credit Review Met
APR-2024-002273,APP-2024-002916,5950000.0,OFFICER_35,2024-09-17 10:12:00,Standard Credit Review Met
APR-2024-002274,APP-2024-002917,5550000.0,OFFICER_41,2024-09-14 17:17:00,Standard Credit Review Met
APR-2024-002275,APP-2024-002918,2000000.0,OFFICER_41,2024-09-27 15:27:00,Standard Credit Review Met
APR-2024-002276,APP-2024-002919,4460000.0,OFFICER_48,2024-09-20 03:04:00,Standard Credit Review Met
APR-2024-002277,APP-2024-002920,900000.0,OFFICER_36,2024-09-09 07:33:00,Standard Credit Review Met
APR-2024-002278,APP-2024-002921,4500000.0,OFFICER_50,2024-09-07 09:40:00,Standard Credit Review Met
APR-2024-002279,APP-2024-002922,4610000.0,OFFICER_48,2024-09-24 19:27:00,Standard Credit Review Met
APR-2024-002280,APP-2024-002923,340000.0,OFFICER_33,2024-09-20 09:21:00,Standard Credit Review Met
APR-2024-002281,APP-2024-002924,2430000.0,OFFICER_36,2024-09-22 02:01:00,Standard Credit Review Met
APR-2024-002282,APP-2024-002926,7440000.0,OFFICER_45,2024-10-03 10:40:00,Standard Credit Review Met
APR-2024-002283,APP-2024-002927,4600000.0,OFFICER_30,2024-09-22 10:44:00,Standard Credit Review Met
APR-2024-002284,APP-2024-002928,1470000.0,OFFICER_25,2024-09-12 22:37:00,Standard Credit Review Met
APR-2024-002285,APP-2024-002929,4070000.0,OFFICER_42,2024-09-25 15:56:00,Standard Credit Review Met
APR-2024-002286,APP-2024-002931,6480000.0,OFFICER_14,2024-09-08 16:31:00,Standard Credit Review Met
APR-2024-002287,APP-2024-002932,1530000.0,OFFICER_33,2024-09-16 06:50:00,Standard Credit Review Met
APR-2024-002288,APP-2024-002933,1380000.0,OFFICER_30,2024-09-17 07:14:00,Standard Credit Review Met
APR-2024-002289,APP-2024-002935,7230000.0,OFFICER_48,2024-09-11 08:20:00,Standard Credit Review Met
APR-2024-002290,APP-2024-002936,6560000.0,OFFICER_28,2024-09-09 20:12:00,Standard Credit Review Met
APR-2024-002291,APP-2024-002938,1840000.0,OFFICER_10,2024-09-17 07:50:00,Standard Credit Review Met
APR-2024-002292,APP-2024-002939,4930000.0,OFFICER_11,2024-09-10 06:09:00,Standard Credit Review Met
APR-2024-002293,APP-2024-002940,7150000.0,OFFICER_50,2024-09-11 11:29:00,Standard Credit Review Met
APR-2024-002294,APP-2024-002941,2550000.0,OFFICER_16,2024-09-24 05:38:00,Standard Credit Review Met
APR-2024-002295,APP-2024-002942,1180000.0,OFFICER_28,2024-09-23 08:12:00,Standard Credit Review Met
APR-2024-002296,APP-2024-002943,5680000.0,OFFICER_13,2024-09-21 04:20:00,Standard Credit Review Met
APR-2024-002297,APP-2024-002945,1890000.0,OFFICER_50,2024-09-12 23:24:00,Standard Credit Review Met
APR-2024-002298,APP-2024-002946,7500000.0,OFFICER_49,2024-09-27 10:25:00,Standard Credit Review Met
APR-2024-002299,APP-2024-002949,370000.0,OFFICER_14,2024-09-10 23:45:00,Standard Credit Review Met
APR-2024-002300,APP-2024-002952,1410000.0,OFFICER_36,2024-09-27 11:22:00,Standard Credit Review Met
APR-2024-002301,APP-2024-002953,1790000.0,OFFICER_13,2024-10-04 02:31:00,Standard Credit Review Met
APR-2024-002302,APP-2024-002954,7380000.0,OFFICER_45,2024-09-17 20:50:00,Standard Credit Review Met
APR-2024-002303,APP-2024-002955,580000.0,OFFICER_26,2024-09-29 06:28:00,Standard Credit Review Met
APR-2024-002304,APP-2024-002956,5710000.0,OFFICER_11,2024-09-17 01:41:00,Standard Credit Review Met
APR-2024-002305,APP-2024-002957,6920000.0,OFFICER_12,2024-09-22 22:14:00,Standard Credit Review Met
APR-2024-002306,APP-2024-002959,5480000.0,OFFICER_11,2024-09-24 10:20:00,Standard Credit Review Met
APR-2024-002307,APP-2024-002960,2090000.0,OFFICER_45,2024-10-02 09:31:00,Standard Credit Review Met
APR-2024-002308,APP-2024-002961,2370000.0,OFFICER_24,2024-09-06 06:37:00,Standard Credit Review Met
APR-2024-002309,APP-2024-002963,1930000.0,OFFICER_23,2024-09-26 11:32:00,Standard Credit Review Met
APR-2024-002310,APP-2024-002966,3770000.0,OFFICER_22,2024-09-21 11:32:00,Standard Credit Review Met
APR-2024-002311,APP-2024-002967,2930000.0,OFFICER_35,2024-09-14 10:12:00,Standard Credit Review Met
APR-2024-002312,APP-2024-002968,5770000.0,OFFICER_48,2024-09-29 09:28:00,Standard Credit Review Met
APR-2024-002313,APP-2024-002969,4150000.0,OFFICER_12,2024-09-27 12:13:00,Standard Credit Review Met
APR-2024-002314,APP-2024-002970,3100000.0,OFFICER_46,2024-09-30 03:47:00,Standard Credit Review Met
APR-2024-002315,APP-2024-002973,7220000.0,OFFICER_46,2024-09-16 14:03:00,Standard Credit Review Met
APR-2024-002316,APP-2024-002974,1270000.0,OFFICER_23,2024-09-08 16:01:00,Standard Credit Review Met
APR-2024-002317,APP-2024-002975,1620000.0,OFFICER_30,2024-10-05 10:13:00,Standard Credit Review Met
APR-2024-002318,APP-2024-002976,3420000.0,OFFICER_40,2024-09-21 19:48:00,Standard Credit Review Met
APR-2024-002319,APP-2024-002977,4200000.0,OFFICER_14,2024-09-24 09:50:00,Standard Credit Review Met
APR-2024-002320,APP-2024-002978,6750000.0,OFFICER_10,2024-09-05 00:54:00,Standard Credit Review Met
APR-2024-002321,APP-2024-002980,3400000.0,OFFICER_33,2024-09-25 18:10:00,Standard Credit Review Met
APR-2024-002322,APP-2024-002982,1760000.0,OFFICER_29,2024-09-04 08:26:00,Standard Credit Review Met
APR-2024-002323,APP-2024-002983,5640000.0,OFFICER_39,2024-10-04 03:19:00,Standard Credit Review Met
APR-2024-002324,APP-2024-002985,7000000.0,OFFICER_10,2024-09-29 00:56:00,Standard Credit Review Met
APR-2024-002325,APP-2024-002986,7390000.0,OFFICER_27,2024-09-12 23:15:00,Standard Credit Review Met
APR-2024-002326,APP-2024-002987,1950000.0,OFFICER_19,2024-09-03 22:36:00,Standard Credit Review Met
APR-2024-002327,APP-2024-002988,3180000.0,OFFICER_12,2024-09-04 12:43:00,Standard Credit Review Met
APR-2024-002328,APP-2024-002989,2340000.0,OFFICER_46,2024-09-15 14:26:00,Standard Credit Review Met
APR-2024-002329,APP-2024-002990,5320000.0,OFFICER_40,2024-09-27 02:49:00,Standard Credit Review Met
APR-2024-002330,APP-2024-002991,6400000.0,OFFICER_22,2024-10-01 08:01:00,Standard Credit Review Met
APR-2024-002331,APP-2024-002993,4040000.0,OFFICER_45,2024-09-28 01:55:00,Standard Credit Review Met
APR-2024-002332,APP-2024-002995,5200000.0,OFFICER_39,2024-09-16 11:05:00,Standard Credit Review Met
APR-2024-002333,APP-2024-002996,2990000.0,OFFICER_45,2024-09-24 05:23:00,Standard Credit Review Met
APR-2024-002334,APP-2024-002997,5770000.0,OFFICER_36,2024-09-11 10:47:00,Standard Credit Review Met
APR-2024-002335,APP-2024-002998,2800000.0,OFFICER_28,2024-09-25 12:23:00,Standard Credit Review Met
APR-2024-002336,APP-2024-002999,1500000.0,OFFICER_36,2024-10-06 21:48:00,Standard Credit Review Met
APR-2024-002337,APP-2024-003000,6530000.0,OFFICER_31,2024-09-17 02:38:00,Standard Credit Review Met
APR-2024-002338,APP-2024-003001,590000.0,OFFICER_12,2024-09-24 14:28:00,Standard Credit Review Met
APR-2024-002339,APP-2024-003002,5240000.0,OFFICER_44,2024-09-23 20:09:00,Standard Credit Review Met
APR-2024-002340,APP-2024-003003,3710000.0,OFFICER_15,2024-10-05 18:08:00,Standard Credit Review Met
APR-2024-002341,APP-2024-003005,6050000.0,OFFICER_26,2024-09-03 16:06:00,Standard Credit Review Met
APR-2024-002342,APP-2024-003006,7130000.0,OFFICER_41,2024-09-28 05:47:00,Standard Credit Review Met
APR-2024-002343,APP-2024-003007,3610000.0,OFFICER_35,2024-09-20 23:53:00,Standard Credit Review Met
APR-2024-002344,APP-2024-003009,5500000.0,OFFICER_50,2024-09-16 23:26:00,Standard Credit Review Met
APR-2024-002345,APP-2024-003011,1480000.0,OFFICER_41,2024-09-25 00:57:00,Standard Credit Review Met
APR-2024-002346,APP-2024-003012,5650000.0,OFFICER_29,2024-09-10 22:19:00,Standard Credit Review Met
APR-2024-002347,APP-2024-003013,910000.0,OFFICER_11,2024-09-19 20:06:00,Standard Credit Review Met
APR-2024-002348,APP-2024-003014,5680000.0,OFFICER_14,2024-09-12 03:13:00,Standard Credit Review Met
APR-2024-002349,APP-2024-003015,3890000.0,OFFICER_10,2024-09-22 03:27:00,Standard Credit Review Met
APR-2024-002350,APP-2024-003016,1570000.0,OFFICER_29,2024-09-14 10:24:00,Standard Credit Review Met
APR-2024-002351,APP-2024-003017,1140000.0,OFFICER_41,2024-09-21 18:58:00,Standard Credit Review Met
APR-2024-002352,APP-2024-003018,1370000.0,OFFICER_40,2024-09-21 10:22:00,Standard Credit Review Met
APR-2024-002353,APP-2024-003019,4660000.0,OFFICER_47,2024-10-02 17:49:00,Standard Credit Review Met
APR-2024-002354,APP-2024-003020,3300000.0,OFFICER_34,2024-09-30 11:43:00,Standard Credit Review Met
APR-2024-002355,APP-2024-003022,3810000.0,OFFICER_39,2024-09-20 02:05:00,Standard Credit Review Met
APR-2024-002356,APP-2024-003023,3430000.0,OFFICER_12,2024-10-02 10:15:00,Standard Credit Review Met
APR-2024-002357,APP-2024-003024,5000000.0,OFFICER_49,2024-09-14 17:49:00,Standard Credit Review Met
APR-2024-002358,APP-2024-003025,5890000.0,OFFICER_42,2024-09-05 00:43:00,Standard Credit Review Met
APR-2024-002359,APP-2024-003026,5470000.0,OFFICER_46,2024-09-08 16:11:00,Standard Credit Review Met
APR-2024-002360,APP-2024-003027,3650000.0,OFFICER_47,2024-10-01 17:41:00,Standard Credit Review Met
APR-2024-002361,APP-2024-003028,3370000.0,OFFICER_28,2024-10-01 16:31:00,Standard Credit Review Met
APR-2024-002362,APP-2024-003029,800000.0,OFFICER_17,2024-09-09 09:38:00,Standard Credit Review Met
APR-2024-002363,APP-2024-003030,4680000.0,OFFICER_25,2024-10-05 02:12:00,Standard Credit Review Met
APR-2024-002364,APP-2024-003031,1050000.0,OFFICER_34,2024-09-16 23:51:00,Standard Credit Review Met
APR-2024-002365,APP-2024-003032,2720000.0,OFFICER_24,2024-09-18 05:14:00,Standard Credit Review Met
APR-2024-002366,APP-2024-003033,860000.0,OFFICER_20,2024-09-28 22:58:00,Standard Credit Review Met
APR-2024-002367,APP-2024-003034,5710000.0,OFFICER_38,2024-09-06 23:38:00,Standard Credit Review Met
APR-2024-002368,APP-2024-003035,2740000.0,OFFICER_33,2024-09-21 22:27:00,Standard Credit Review Met
APR-2024-002369,APP-2024-003036,4650000.0,OFFICER_37,2024-09-09 13:30:00,Standard Credit Review Met
APR-2024-002370,APP-2024-003037,6150000.0,OFFICER_26,2024-09-25 13:04:00,Standard Credit Review Met
APR-2024-002371,APP-2024-003038,2970000.0,OFFICER_17,2024-09-19 12:32:00,Standard Credit Review Met
APR-2024-002372,APP-2024-003039,6890000.0,OFFICER_38,2024-09-10 02:36:00,Standard Credit Review Met
APR-2024-002373,APP-2024-003040,4150000.0,OFFICER_21,2024-09-14 17:16:00,Standard Credit Review Met
APR-2024-002374,APP-2024-003042,5710000.0,OFFICER_35,2024-09-11 06:09:00,Standard Credit Review Met
APR-2024-002375,APP-2024-003043,2590000.0,OFFICER_43,2024-09-14 01:32:00,Standard Credit Review Met
APR-2024-002376,APP-2024-003044,3780000.0,OFFICER_30,2024-09-22 16:00:00,Standard Credit Review Met
APR-2024-002377,APP-2024-003045,6470000.0,OFFICER_40,2024-10-02 15:51:00,Standard Credit Review Met
APR-2024-002378,APP-2024-003046,2740000.0,OFFICER_45,2024-09-23 06:06:00,Standard Credit Review Met
APR-2024-002379,APP-2024-003047,3370000.0,OFFICER_42,2024-10-01 02:09:00,Standard Credit Review Met
APR-2024-002380,APP-2024-003049,3360000.0,OFFICER_50,2024-09-10 18:10:00,Standard Credit Review Met
APR-2024-002381,APP-2024-003050,4670000.0,OFFICER_12,2024-09-15 08:26:00,Standard Credit Review Met
APR-2024-002382,APP-2024-003053,5920000.0,OFFICER_40,2024-09-16 14:38:00,Standard Credit Review Met
APR-2024-002383,APP-2024-003054,2430000.0,OFFICER_25,2024-09-29 16:56:00,Standard Credit Review Met
APR-2024-002384,APP-2024-003055,4980000.0,OFFICER_48,2024-09-24 09:31:00,Standard Credit Review Met
APR-2024-002385,APP-2024-003056,6780000.0,OFFICER_12,2024-09-17 02:35:00,Standard Credit Review Met
APR-2024-002386,APP-2024-003057,2150000.0,OFFICER_29,2024-09-15 12:17:00,Standard Credit Review Met
APR-2024-002387,APP-2024-003058,3010000.0,OFFICER_42,2024-09-28 10:58:00,Standard Credit Review Met
APR-2024-002388,APP-2024-003059,2700000.0,OFFICER_40,2024-09-16 22:37:00,Standard Credit Review Met
APR-2024-002389,APP-2024-003060,4340000.0,OFFICER_43,2024-09-12 22:31:00,Standard Credit Review Met
APR-2024-002390,APP-2024-003061,2240000.0,OFFICER_27,2024-09-26 02:16:00,Standard Credit Review Met
APR-2024-002391,APP-2024-003062,7220000.0,OFFICER_25,2024-09-26 16:14:00,Standard Credit Review Met
APR-2024-002392,APP-2024-003063,980000.0,OFFICER_43,2024-09-13 11:19:00,Standard Credit Review Met
APR-2024-002393,APP-2024-003064,4370000.0,OFFICER_49,2024-09-13 08:38:00,Standard Credit Review Met
APR-2024-002394,APP-2024-003065,6960000.0,OFFICER_44,2024-10-02 22:18:00,Standard Credit Review Met
APR-2024-002395,APP-2024-003066,1680000.0,OFFICER_21,2024-09-20 06:51:00,Standard Credit Review Met
APR-2024-002396,APP-2024-003067,640000.0,OFFICER_23,2024-09-28 23:56:00,Standard Credit Review Met
APR-2024-002397,APP-2024-003068,2580000.0,OFFICER_41,2024-09-29 20:53:00,Standard Credit Review Met
APR-2024-002398,APP-2024-003069,2880000.0,OFFICER_44,2024-09-16 12:30:00,Standard Credit Review Met
APR-2024-002399,APP-2024-003070,4640000.0,OFFICER_17,2024-09-10 08:38:00,Standard Credit Review Met
APR-2024-002400,APP-2024-003073,6250000.0,OFFICER_42,2024-09-21 14:59:00,Standard Credit Review Met
APR-2024-002401,APP-2024-003075,6060000.0,OFFICER_40,2024-09-16 20:31:00,Standard Credit Review Met
APR-2024-002402,APP-2024-003076,6060000.0,OFFICER_17,2024-09-16 10:07:00,Standard Credit Review Met
APR-2024-002403,APP-2024-003077,680000.0,OFFICER_16,2024-09-30 01:02:00,Standard Credit Review Met
APR-2024-002404,APP-2024-003079,7070000.0,OFFICER_46,2024-09-25 21:27:00,Standard Credit Review Met
APR-2024-002405,APP-2024-003080,6490000.0,OFFICER_28,2024-09-06 03:21:00,Standard Credit Review Met
APR-2024-002406,APP-2024-003081,1140000.0,OFFICER_45,2024-09-13 07:14:00,Standard Credit Review Met
APR-2024-002407,APP-2024-003082,5400000.0,OFFICER_47,2024-10-06 07:09:00,Standard Credit Review Met
APR-2024-002408,APP-2024-003083,5380000.0,OFFICER_44,2024-09-29 07:10:00,Standard Credit Review Met
APR-2024-002409,APP-2024-003084,3560000.0,OFFICER_41,2024-09-06 05:05:00,Standard Credit Review Met
APR-2024-002410,APP-2024-003086,5310000.0,OFFICER_21,2024-09-11 07:29:00,Standard Credit Review Met
APR-2024-002411,APP-2024-003087,4120000.0,OFFICER_37,2024-09-14 03:00:00,Standard Credit Review Met
APR-2024-002412,APP-2024-003088,550000.0,OFFICER_23,2024-10-06 19:54:00,Standard Credit Review Met
APR-2024-002413,APP-2024-003089,2370000.0,OFFICER_19,2024-09-12 02:26:00,Standard Credit Review Met
APR-2024-002414,APP-2024-003090,3050000.0,OFFICER_44,2024-09-29 19:48:00,Standard Credit Review Met
APR-2024-002415,APP-2024-003092,460000.0,OFFICER_41,2024-09-27 16:21:00,Standard Credit Review Met
APR-2024-002416,APP-2024-003093,7330000.0,OFFICER_33,2024-09-24 12:53:00,Standard Credit Review Met
APR-2024-002417,APP-2024-003094,2400000.0,OFFICER_20,2024-09-30 02:38:00,Standard Credit Review Met
APR-2024-002418,APP-2024-003095,6380000.0,OFFICER_27,2024-09-14 06:20:00,Standard Credit Review Met
APR-2024-002419,APP-2024-003096,4850000.0,OFFICER_48,2024-09-30 09:57:00,Standard Credit Review Met
APR-2024-002420,APP-2024-003097,5060000.0,OFFICER_14,2024-09-05 21:59:00,Standard Credit Review Met
APR-2024-002421,APP-2024-003099,1420000.0,OFFICER_37,2024-09-20 11:24:00,Standard Credit Review Met
APR-2024-002422,APP-2024-003100,2540000.0,OFFICER_24,2024-09-20 02:27:00,Standard Credit Review Met
APR-2024-002423,APP-2024-003103,1760000.0,OFFICER_12,2024-10-25 16:38:00,Standard Credit Review Met
APR-2024-002424,APP-2024-003104,710000.0,OFFICER_20,2024-10-14 01:48:00,Standard Credit Review Met
APR-2024-002425,APP-2024-003105,2710000.0,OFFICER_15,2024-10-25 22:35:00,Standard Credit Review Met
APR-2024-002426,APP-2024-003106,3940000.0,OFFICER_37,2024-10-12 14:09:00,Standard Credit Review Met
APR-2024-002427,APP-2024-003107,720000.0,OFFICER_20,2024-11-02 05:14:00,Standard Credit Review Met
APR-2024-002428,APP-2024-003108,3760000.0,OFFICER_46,2024-10-04 07:55:00,Standard Credit Review Met
APR-2024-002429,APP-2024-003110,6590000.0,OFFICER_48,2024-11-02 05:15:00,Standard Credit Review Met
APR-2024-002430,APP-2024-003112,7050000.0,OFFICER_33,2024-10-27 03:49:00,Standard Credit Review Met
APR-2024-002431,APP-2024-003113,3590000.0,OFFICER_10,2024-10-09 17:59:00,Standard Credit Review Met
APR-2024-002432,APP-2024-003115,7190000.0,OFFICER_35,2024-10-18 00:32:00,Standard Credit Review Met
APR-2024-002433,APP-2024-003116,900000.0,OFFICER_25,2024-10-09 01:30:00,Standard Credit Review Met
APR-2024-002434,APP-2024-003117,6150000.0,OFFICER_25,2024-11-04 11:36:00,Standard Credit Review Met
