beneficiary_id,state,sector,gender,age_band,employment_category
BEN-001890,FCT,Retail Trade,Female,36-50,Micro-Enterprise
BEN-001891,Kano,Healthcare,Male,36-50,Self-Employed
BEN-001892,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-001893,FCT,Tech & Services,Male,26-35,Micro-Enterprise
BEN-001894,Lagos,Agriculture,Male,50+,Micro-Enterprise
BEN-001895,Lagos,Retail Trade,Female,36-50,Self-Employed
BEN-001896,Rivers,Retail Trade,Female,36-50,Self-Employed
BEN-001897,FCT,Tech & Services,Female,26-35,Self-Employed
BEN-001898,FCT,Agriculture,Female,26-35,Self-Employed
BEN-001899,Enugu,Tech & Services,Male,26-35,Self-Employed
BEN-001900,Katsina,Agriculture,Female,36-50,Self-Employed
BEN-001901,Rivers,Tech & Services,Male,26-35,Micro-Enterprise
BEN-001902,Enugu,Retail Trade,Female,26-35,Micro-Enterprise
BEN-001903,Kano,Healthcare,Male,50+,Self-Employed
BEN-001904,Lagos,Retail Trade,Male,36-50,Self-Employed
BEN-001905,FCT,Agriculture,Male,36-50,Micro-Enterprise
BEN-001906,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-001907,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-001908,Lagos,Retail Trade,Female,26-35,Self-Employed
BEN-001909,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-001910,Kano,Healthcare,Male,36-50,Micro-Enterprise
BEN-001911,Enugu,Healthcare,Male,36-50,Self-Employed
BEN-001912,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-001913,Enugu,Agriculture,Female,36-50,Self-Employed
BEN-001914,Bauchi,Agriculture,Female,26-35,Self-Employed
BEN-001915,Nasarawa,Agriculture,Female,18-25,Micro-Enterprise
BEN-001916,Bauchi,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-001917,Kaduna,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-001918,Katsina,Light Manufacturing,Female,50+,Formal Sector
BEN-001919,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-001920,FCT,Healthcare,Female,26-35,Self-Employed
BEN-001921,Kano,Tech & Services,Female,50+,Self-Employed
BEN-001922,Katsina,Tech & Services,Male,18-25,Self-Employed
BEN-001923,Rivers,Light Manufacturing,Female,26-35,Self-Employed
BEN-001924,Kaduna,Tech & Services,Male,26-35,Self-Employed
BEN-001925,Nasarawa,Tech & Services,Male,50+,Self-Employed
BEN-001926,FCT,Healthcare,Female,36-50,Self-Employed
BEN-001927,Rivers,Tech & Services,Male,36-50,Micro-Enterprise
BEN-001928,FCT,Light Manufacturing,Female,18-25,Self-Employed
BEN-001929,Lagos,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-001930,Oyo,Healthcare,Female,26-35,Self-Employed
BEN-001931,Enugu,Healthcare,Female,50+,Micro-Enterprise
BEN-001932,Kano,Tech & Services,Male,26-35,Formal Sector
BEN-001933,Rivers,Agriculture,Female,36-50,Micro-Enterprise
BEN-001934,Enugu,Retail Trade,Female,36-50,Formal Sector
BEN-001935,FCT,Agriculture,Female,50+,Formal Sector
BEN-001936,Nasarawa,Light Manufacturing,Female,18-25,Self-Employed
BEN-001937,FCT,Light Manufacturing,Male,18-25,Self-Employed
BEN-001938,Oyo,Retail Trade,Female,26-35,Self-Employed
BEN-001939,Kano,Light Manufacturing,Female,50+,Micro-Enterprise
BEN-001940,FCT,Agriculture,Female,26-35,Self-Employed
BEN-001941,Enugu,Retail Trade,Female,26-35,Self-Employed
BEN-001942,Bauchi,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-001943,Rivers,Agriculture,Male,36-50,Self-Employed
BEN-001944,Kano,Tech & Services,Female,26-35,Self-Employed
BEN-001945,Enugu,Healthcare,Female,26-35,Self-Employed
BEN-001946,Kano,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-001947,Nasarawa,Light Manufacturing,Male,36-50,Self-Employed
BEN-001948,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-001949,Rivers,Retail Trade,Female,36-50,Self-Employed
BEN-001950,Kaduna,Tech & Services,Male,36-50,Micro-Enterprise
BEN-001951,Kano,Retail Trade,Female,36-50,Self-Employed
BEN-001952,Kaduna,Healthcare,Female,26-35,Self-Employed
BEN-001953,Enugu,Light Manufacturing,Female,26-35,Self-Employed
BEN-001954,Kano,Agriculture,Female,18-25,Micro-Enterprise
BEN-001955,Oyo,Healthcare,Male,26-35,Formal Sector
BEN-001956,Bauchi,Agriculture,Female,26-35,Self-Employed
BEN-001957,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-001958,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-001959,FCT,Agriculture,Female,26-35,Self-Employed
BEN-001960,Kaduna,Agriculture,Male,18-25,Self-Employed
BEN-001961,Katsina,Healthcare,Female,26-35,Self-Employed
BEN-001962,Lagos,Healthcare,Male,26-35,Self-Employed
BEN-001963,Bauchi,Agriculture,Female,26-35,Micro-Enterprise
BEN-001964,FCT,Retail Trade,Male,50+,Self-Employed
BEN-001965,Enugu,Agriculture,Male,26-35,Micro-Enterprise
BEN-001966,Kaduna,Retail Trade,Female,18-25,Formal Sector
BEN-001967,Kaduna,Tech & Services,Female,36-50,Self-Employed
BEN-001968,Kano,Tech & Services,Female,26-35,Self-Employed
BEN-001969,FCT,Healthcare,Male,26-35,Micro-Enterprise
BEN-001970,Enugu,Retail Trade,Female,18-25,Micro-Enterprise
BEN-001971,FCT,Tech & Services,Male,36-50,Micro-Enterprise
BEN-001972,Kano,Healthcare,Male,26-35,Micro-Enterprise
BEN-001973,Katsina,Tech & Services,Female,36-50,Formal Sector
BEN-001974,Katsina,Agriculture,Male,36-50,Micro-Enterprise
BEN-001975,Kaduna,Agriculture,Female,36-50,Micro-Enterprise
BEN-001976,Kaduna,Tech & Services,Male,26-35,Self-Employed
BEN-001977,Kaduna,Healthcare,Male,36-50,Self-Employed
BEN-001978,Lagos,Retail Trade,Male,26-35,Micro-Enterprise
BEN-001979,Kaduna,Tech & Services,Female,50+,Self-Employed
BEN-001980,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-001981,Lagos,Retail Trade,Female,26-35,Self-Employed
BEN-001982,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-001983,Enugu,Light Manufacturing,Male,26-35,Self-Employed
BEN-001984,Bauchi,Retail Trade,Female,50+,Self-Employed
BEN-001985,Katsina,Healthcare,Male,26-35,Self-Employed
BEN-001986,Enugu,Agriculture,Male,26-35,Self-Employed
BEN-001987,Kano,Tech & Services,Male,26-35,Self-Employed
BEN-001988,Kaduna,Retail Trade,Male,50+,Self-Employed
BEN-001989,Bauchi,Retail Trade,Male,50+,Self-Employed
BEN-001990,Enugu,Tech & Services,Male,36-50,Self-Employed
BEN-001991,Nasarawa,Agriculture,Female,26-35,Self-Employed
BEN-001992,Kano,Agriculture,Male,36-50,Self-Employed
BEN-001993,Kano,Agriculture,Male,18-25,Self-Employed
BEN-001994,FCT,Retail Trade,Female,36-50,Self-Employed
BEN-001995,Kano,Healthcare,Male,26-35,Self-Employed
BEN-001996,Kaduna,Retail Trade,Female,26-35,Self-Employed
BEN-001997,FCT,Healthcare,Male,18-25,Micro-Enterprise
BEN-001998,FCT,Healthcare,Male,50+,Self-Employed
BEN-001999,Kaduna,Light Manufacturing,Male,18-25,Micro-Enterprise
BEN-002000,Kaduna,Retail Trade,Male,26-35,Micro-Enterprise
BEN-002001,Kaduna,Tech & Services,Male,36-50,Micro-Enterprise
BEN-002002,Kano,Tech & Services,Male,50+,Micro-Enterprise
BEN-002003,Rivers,Retail Trade,Female,26-35,Self-Employed
BEN-002004,Kaduna,Agriculture,Female,26-35,Self-Employed
BEN-002005,Lagos,Agriculture,Male,26-35,Self-Employed
BEN-002006,Rivers,Retail Trade,Female,26-35,Self-Employed
BEN-002007,Katsina,Healthcare,Female,36-50,Micro-Enterprise
BEN-002008,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-002009,FCT,Light Manufacturing,Female,26-35,Self-Employed
BEN-002010,Kano,Tech & Services,Male,26-35,Self-Employed
BEN-002011,Lagos,Retail Trade,Female,50+,Formal Sector
BEN-002012,Kano,Agriculture,Male,26-35,Self-Employed
BEN-002013,Kano,Retail Trade,Male,26-35,Micro-Enterprise
BEN-002014,Oyo,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-002015,FCT,Tech & Services,Female,50+,Self-Employed
BEN-002016,Lagos,Retail Trade,Male,36-50,Self-Employed
BEN-002017,Katsina,Tech & Services,Female,26-35,Self-Employed
BEN-002018,Kano,Light Manufacturing,Male,26-35,Self-Employed
BEN-002019,Enugu,Retail Trade,Female,26-35,Formal Sector
BEN-002020,Lagos,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-002021,Kano,Tech & Services,Female,50+,Self-Employed
BEN-002022,Bauchi,Tech & Services,Male,26-35,Self-Employed
BEN-002023,Kaduna,Agriculture,Female,26-35,Self-Employed
BEN-002024,FCT,Healthcare,Female,18-25,Micro-Enterprise
BEN-002025,Oyo,Healthcare,Male,36-50,Micro-Enterprise
BEN-002026,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-002027,Kaduna,Tech & Services,Male,36-50,Self-Employed
BEN-002028,Oyo,Light Manufacturing,Female,36-50,Self-Employed
BEN-002029,Kano,Tech & Services,Male,26-35,Micro-Enterprise
BEN-002030,Enugu,Healthcare,Female,36-50,Micro-Enterprise
BEN-002031,Kano,Retail Trade,Female,26-35,Self-Employed
BEN-002032,Kano,Agriculture,Male,26-35,Formal Sector
BEN-002033,Kaduna,Agriculture,Female,50+,Micro-Enterprise
BEN-002034,Kano,Healthcare,Female,26-35,Micro-Enterprise
BEN-002035,Kano,Agriculture,Male,36-50,Self-Employed
BEN-002036,Lagos,Tech & Services,Male,26-35,Self-Employed
BEN-002037,FCT,Retail Trade,Male,18-25,Self-Employed
BEN-002038,Enugu,Healthcare,Male,26-35,Self-Employed
BEN-002039,Kano,Healthcare,Female,18-25,Self-Employed
BEN-002040,Rivers,Tech & Services,Female,26-35,Self-Employed
BEN-002041,Katsina,Agriculture,Male,18-25,Micro-Enterprise
BEN-002042,Lagos,Retail Trade,Male,26-35,Self-Employed
BEN-002043,Kaduna,Agriculture,Male,36-50,Self-Employed
BEN-002044,Oyo,Retail Trade,Female,36-50,Self-Employed
BEN-002045,Lagos,Retail Trade,Male,26-35,Micro-Enterprise
BEN-002046,Enugu,Light Manufacturing,Female,36-50,Self-Employed
BEN-002047,FCT,Agriculture,Female,26-35,Micro-Enterprise
BEN-002048,Kaduna,Retail Trade,Female,18-25,Self-Employed
BEN-002049,Oyo,Agriculture,Female,36-50,Micro-Enterprise
BEN-002050,Bauchi,Tech & Services,Female,36-50,Micro-Enterprise
BEN-002051,Oyo,Agriculture,Male,26-35,Self-Employed
BEN-002052,Enugu,Retail Trade,Male,26-35,Micro-Enterprise
BEN-002053,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-002054,Nasarawa,Agriculture,Female,36-50,Formal Sector
BEN-002055,Rivers,Healthcare,Male,26-35,Formal Sector
BEN-002056,Kaduna,Tech & Services,Male,36-50,Self-Employed
BEN-002057,Kaduna,Tech & Services,Male,18-25,Self-Employed
BEN-002058,Rivers,Retail Trade,Female,36-50,Self-Employed
BEN-002059,Bauchi,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-002060,Kaduna,Healthcare,Male,50+,Micro-Enterprise
BEN-002061,Rivers,Tech & Services,Male,36-50,Micro-Enterprise
BEN-002062,Nasarawa,Healthcare,Female,26-35,Self-Employed
BEN-002063,FCT,Retail Trade,Female,26-35,Micro-Enterprise
BEN-002064,Kaduna,Tech & Services,Male,18-25,Self-Employed
BEN-002065,Rivers,Agriculture,Male,26-35,Formal Sector
BEN-002066,FCT,Retail Trade,Male,26-35,Self-Employed
BEN-002067,Lagos,Agriculture,Female,18-25,Self-Employed
BEN-002068,Bauchi,Agriculture,Female,26-35,Self-Employed
BEN-002069,Bauchi,Retail Trade,Male,26-35,Self-Employed
BEN-002070,FCT,Healthcare,Male,36-50,Micro-Enterprise
BEN-002071,Kaduna,Tech & Services,Male,18-25,Self-Employed
BEN-002072,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-002073,Enugu,Retail Trade,Male,26-35,Self-Employed
BEN-002074,Rivers,Healthcare,Female,36-50,Formal Sector
BEN-002075,Oyo,Light Manufacturing,Male,26-35,Self-Employed
BEN-002076,Lagos,Healthcare,Female,26-35,Self-Employed
BEN-002077,Kano,Retail Trade,Female,50+,Self-Employed
BEN-002078,FCT,Tech & Services,Male,26-35,Self-Employed
BEN-002079,Enugu,Light Manufacturing,Male,26-35,Self-Employed
BEN-002080,Katsina,Light Manufacturing,Female,26-35,Self-Employed
BEN-002081,Enugu,Agriculture,Female,50+,Self-Employed
BEN-002082,Katsina,Agriculture,Female,36-50,Formal Sector
BEN-002083,FCT,Tech & Services,Male,50+,Micro-Enterprise
BEN-002084,Katsina,Agriculture,Female,26-35,Self-Employed
BEN-002085,Oyo,Tech & Services,Female,26-35,Self-Employed
BEN-002086,Enugu,Healthcare,Male,26-35,Self-Employed
BEN-002087,Kaduna,Tech & Services,Male,36-50,Self-Employed
BEN-002088,Katsina,Tech & Services,Female,36-50,Self-Employed
BEN-002089,Bauchi,Retail Trade,Female,36-50,Self-Employed
BEN-002090,Katsina,Agriculture,Female,36-50,Self-Employed
BEN-002091,Bauchi,Agriculture,Male,26-35,Micro-Enterprise
BEN-002092,Enugu,Healthcare,Male,36-50,Formal Sector
BEN-002093,Oyo,Tech & Services,Female,26-35,Self-Employed
BEN-002094,Kaduna,Retail Trade,Male,36-50,Self-Employed
BEN-002095,Kano,Agriculture,Female,18-25,Micro-Enterprise
BEN-002096,Rivers,Healthcare,Female,36-50,Micro-Enterprise
BEN-002097,Lagos,Light Manufacturing,Female,26-35,Self-Employed
BEN-002098,Kano,Light Manufacturing,Male,26-35,Self-Employed
BEN-002099,Kaduna,Agriculture,Female,18-25,Self-Employed
BEN-002100,Rivers,Agriculture,Male,36-50,Self-Employed
BEN-002101,Kano,Tech & Services,Male,26-35,Formal Sector
BEN-002102,Bauchi,Retail Trade,Male,26-35,Self-Employed
BEN-002103,Lagos,Retail Trade,Male,26-35,Self-Employed
BEN-002104,FCT,Tech & Services,Female,36-50,Micro-Enterprise
BEN-002105,FCT,Healthcare,Male,36-50,Self-Employed
BEN-002106,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-002107,Rivers,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-002108,Kaduna,Healthcare,Male,36-50,Self-Employed
BEN-002109,Enugu,Retail Trade,Male,26-35,Self-Employed
BEN-002110,Kaduna,Tech & Services,Female,36-50,Micro-Enterprise
BEN-002111,Kaduna,Retail Trade,Male,50+,Micro-Enterprise
BEN-002112,FCT,Tech & Services,Female,36-50,Self-Employed
BEN-002113,Nasarawa,Tech & Services,Male,26-35,Self-Employed
BEN-002114,FCT,Tech & Services,Male,26-35,Self-Employed
BEN-002115,Katsina,Agriculture,Male,36-50,Micro-Enterprise
BEN-002116,FCT,Light Manufacturing,Male,36-50,Self-Employed
BEN-002117,FCT,Agriculture,Male,18-25,Self-Employed
BEN-002118,Kano,Light Manufacturing,Male,36-50,Self-Employed
BEN-002119,Enugu,Retail Trade,Female,26-35,Self-Employed
BEN-002120,FCT,Tech & Services,Male,18-25,Self-Employed
BEN-002121,FCT,Healthcare,Female,26-35,Self-Employed
BEN-002122,Katsina,Healthcare,Female,36-50,Micro-Enterprise
BEN-002123,Kano,Light Manufacturing,Female,26-35,Self-Employed
BEN-002124,Nasarawa,Healthcare,Female,36-50,Micro-Enterprise
BEN-002125,Rivers,Healthcare,Female,50+,Self-Employed
BEN-002126,Kaduna,Retail Trade,Female,50+,Micro-Enterprise
BEN-002127,Lagos,Tech & Services,Female,18-25,Micro-Enterprise
BEN-002128,Rivers,Healthcare,Male,18-25,Self-Employed
BEN-002129,Rivers,Light Manufacturing,Female,26-35,Self-Employed
BEN-002130,FCT,Light Manufacturing,Female,26-35,Formal Sector
BEN-002131,Kaduna,Healthcare,Male,36-50,Self-Employed
BEN-002132,Lagos,Healthcare,Male,26-35,Micro-Enterprise
BEN-002133,Lagos,Agriculture,Male,36-50,Formal Sector
BEN-002134,Kaduna,Retail Trade,Male,50+,Micro-Enterprise
BEN-002135,Katsina,Agriculture,Male,26-35,Self-Employed
BEN-002136,Nasarawa,Light Manufacturing,Male,26-35,Self-Employed
BEN-002137,Rivers,Light Manufacturing,Female,18-25,Self-Employed
BEN-002138,FCT,Retail Trade,Male,36-50,Micro-Enterprise
BEN-002139,Oyo,Retail Trade,Male,50+,Self-Employed
BEN-002140,Enugu,Retail Trade,Female,36-50,Self-Employed
BEN-002141,Bauchi,Agriculture,Female,36-50,Formal Sector
BEN-002142,Rivers,Tech & Services,Female,18-25,Self-Employed
BEN-002143,Kaduna,Healthcare,Female,26-35,Micro-Enterprise
BEN-002144,Oyo,Agriculture,Male,18-25,Micro-Enterprise
BEN-002145,Katsina,Light Manufacturing,Male,18-25,Micro-Enterprise
BEN-002146,Kaduna,Light Manufacturing,Male,50+,Self-Employed
BEN-002147,Bauchi,Agriculture,Female,26-35,Self-Employed
BEN-002148,Bauchi,Retail Trade,Female,18-25,Micro-Enterprise
BEN-002149,FCT,Healthcare,Male,50+,Self-Employed
BEN-002150,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-002151,Nasarawa,Tech & Services,Female,18-25,Micro-Enterprise
BEN-002152,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-002153,Nasarawa,Retail Trade,Female,18-25,Micro-Enterprise
BEN-002154,Katsina,Retail Trade,Female,26-35,Self-Employed
BEN-002155,FCT,Tech & Services,Male,26-35,Micro-Enterprise
BEN-002156,FCT,Agriculture,Male,36-50,Self-Employed
BEN-002157,Kaduna,Tech & Services,Female,26-35,Self-Employed
BEN-002158,Oyo,Agriculture,Male,26-35,Micro-Enterprise
BEN-002159,FCT,Tech & Services,Male,50+,Self-Employed
BEN-002160,Kaduna,Tech & Services,Female,26-35,Self-Employed
BEN-002161,Lagos,Retail Trade,Female,18-25,Micro-Enterprise
BEN-002162,Enugu,Agriculture,Male,18-25,Micro-Enterprise
BEN-002163,Kaduna,Healthcare,Female,36-50,Micro-Enterprise
BEN-002164,Lagos,Retail Trade,Male,50+,Micro-Enterprise
BEN-002165,Kano,Agriculture,Female,26-35,Self-Employed
BEN-002166,Kaduna,Tech & Services,Female,26-35,Micro-Enterprise
BEN-002167,FCT,Retail Trade,Male,26-35,Micro-Enterprise
BEN-002168,Kaduna,Tech & Services,Female,18-25,Self-Employed
BEN-002169,Kaduna,Healthcare,Female,18-25,Self-Employed
BEN-002170,Lagos,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-002171,Kano,Healthcare,Male,36-50,Self-Employed
BEN-002172,Nasarawa,Tech & Services,Female,50+,Micro-Enterprise
BEN-002173,Bauchi,Light Manufacturing,Male,26-35,Self-Employed
BEN-002174,Rivers,Light Manufacturing,Female,50+,Self-Employed
BEN-002175,Rivers,Light Manufacturing,Female,50+,Self-Employed
BEN-002176,Kaduna,Tech & Services,Female,36-50,Formal Sector
BEN-002177,Oyo,Retail Trade,Male,18-25,Self-Employed
BEN-002178,Kaduna,Healthcare,Male,18-25,Self-Employed
BEN-002179,Lagos,Light Manufacturing,Male,26-35,Self-Employed
BEN-002180,Oyo,Retail Trade,Male,26-35,Micro-Enterprise
BEN-002181,Rivers,Light Manufacturing,Male,50+,Self-Employed
BEN-002182,FCT,Tech & Services,Female,36-50,Self-Employed
BEN-002183,FCT,Healthcare,Male,36-50,Self-Employed
BEN-002184,Katsina,Retail Trade,Female,18-25,Self-Employed
BEN-002185,Oyo,Healthcare,Female,26-35,Self-Employed
BEN-002186,Rivers,Light Manufacturing,Female,26-35,Self-Employed
BEN-002187,Lagos,Tech & Services,Female,36-50,Micro-Enterprise
BEN-002188,Enugu,Agriculture,Female,26-35,Self-Employed
BEN-002189,Enugu,Agriculture,Male,26-35,Micro-Enterprise
BEN-002190,Kano,Tech & Services,Female,36-50,Micro-Enterprise
BEN-002191,FCT,Retail Trade,Female,26-35,Micro-Enterprise
BEN-002192,Nasarawa,Healthcare,Female,36-50,Self-Employed
BEN-002193,Kano,Tech & Services,Male,18-25,Formal Sector
BEN-002194,Lagos,Tech & Services,Male,26-35,Micro-Enterprise
BEN-002195,Oyo,Agriculture,Male,36-50,Micro-Enterprise
BEN-002196,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-002197,Lagos,Light Manufacturing,Female,18-25,Self-Employed
BEN-002198,Rivers,Agriculture,Male,50+,Self-Employed
BEN-002199,Bauchi,Retail Trade,Female,26-35,Formal Sector
BEN-002200,Lagos,Healthcare,Female,26-35,Micro-Enterprise
BEN-002201,Nasarawa,Retail Trade,Male,50+,Formal Sector
BEN-002202,Bauchi,Tech & Services,Male,36-50,Self-Employed
BEN-002203,Bauchi,Agriculture,Male,36-50,Self-Employed
BEN-002204,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-002205,Oyo,Light Manufacturing,Female,26-35,Self-Employed
BEN-002206,Kaduna,Tech & Services,Male,36-50,Self-Employed
BEN-002207,Lagos,Retail Trade,Male,36-50,Formal Sector
BEN-002208,FCT,Retail Trade,Male,50+,Self-Employed
BEN-002209,Kano,Healthcare,Female,26-35,Formal Sector
BEN-002210,Lagos,Tech & Services,Male,50+,Micro-Enterprise
BEN-002211,Kaduna,Agriculture,Male,18-25,Self-Employed
BEN-002212,Lagos,Tech & Services,Female,36-50,Micro-Enterprise
BEN-002213,Lagos,Tech & Services,Female,26-35,Micro-Enterprise
BEN-002214,Kano,Healthcare,Female,36-50,Micro-Enterprise
BEN-002215,Katsina,Agriculture,Female,26-35,Self-Employed
BEN-002216,FCT,Agriculture,Female,26-35,Self-Employed
BEN-002217,Katsina,Light Manufacturing,Male,50+,Self-Employed
BEN-002218,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-002219,Katsina,Tech & Services,Female,26-35,Micro-Enterprise
BEN-002220,Nasarawa,Retail Trade,Male,36-50,Self-Employed
BEN-002221,Lagos,Agriculture,Female,26-35,Self-Employed
BEN-002222,FCT,Agriculture,Male,26-35,Self-Employed
BEN-002223,Kaduna,Tech & Services,Female,26-35,Self-Employed
BEN-002224,Kano,Agriculture,Male,26-35,Self-Employed
BEN-002225,Katsina,Retail Trade,Male,18-25,Micro-Enterprise
BEN-002226,Kano,Tech & Services,Male,50+,Self-Employed
BEN-002227,Katsina,Healthcare,Male,18-25,Micro-Enterprise
BEN-002228,Kaduna,Tech & Services,Male,26-35,Self-Employed
BEN-002229,Bauchi,Healthcare,Female,26-35,Micro-Enterprise
BEN-002230,Kaduna,Retail Trade,Female,26-35,Formal Sector
BEN-002231,Oyo,Retail Trade,Male,26-35,Formal Sector
BEN-002232,Lagos,Retail Trade,Female,26-35,Self-Employed
BEN-002233,Katsina,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-002234,Lagos,Agriculture,Female,26-35,Micro-Enterprise
BEN-002235,Rivers,Light Manufacturing,Female,36-50,Self-Employed
BEN-002236,Oyo,Tech & Services,Male,26-35,Self-Employed
BEN-002237,Oyo,Retail Trade,Female,18-25,Micro-Enterprise
BEN-002238,Kaduna,Tech & Services,Female,26-35,Self-Employed
BEN-002239,FCT,Retail Trade,Female,36-50,Self-Employed
BEN-002240,Enugu,Healthcare,Male,26-35,Self-Employed
BEN-002241,Kaduna,Healthcare,Male,36-50,Self-Employed
BEN-002242,Oyo,Agriculture,Female,26-35,Self-Employed
BEN-002243,Lagos,Agriculture,Male,36-50,Self-Employed
BEN-002244,Katsina,Healthcare,Female,36-50,Self-Employed
BEN-002245,Bauchi,Healthcare,Female,36-50,Micro-Enterprise
BEN-002246,Kaduna,Agriculture,Male,36-50,Self-Employed
BEN-002247,Oyo,Healthcare,Male,36-50,Micro-Enterprise
BEN-002248,Kaduna,Retail Trade,Male,26-35,Micro-Enterprise
BEN-002249,Kaduna,Retail Trade,Male,26-35,Formal Sector
BEN-002250,Lagos,Retail Trade,Male,26-35,Self-Employed
BEN-002251,Lagos,Tech & Services,Female,36-50,Self-Employed
BEN-002252,Nasarawa,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-002253,Rivers,Retail Trade,Male,18-25,Formal Sector
BEN-002254,Kaduna,Retail Trade,Male,18-25,Formal Sector
BEN-002255,Nasarawa,Healthcare,Female,26-35,Self-Employed
